entidad_a,numeral,nombre1,cafuaftt,cafuaf1,cafuaf2,cafuaf3,cafuaf4,cafuaf5,cafuaf6,cafuaf7,cafuaf8,cafuaf9,cafuaf10,cafuaf11,cafuaf12,cafuaf13,cafuaf14,cafuaf15,cafuaf16,cafuaf17,cafuaf18
21,76,UNIDAD DE INVESTIGACIÓN ORIENTAL,9,5,4,0,0,2,0,0,0,0,0,1,0,2,1,0,1,0,2
21,77,UNIDAD DE INVESTIGACIÓN CUETZALAN DEL PROGRESO,7,4,3,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0
21,78,UNIDAD DE INVESTIGACIÓN GUADALUPE VICTORIA,7,3,4,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1
21,79,UNIDAD DE INVESTIGACIÓN TEHUACÁN,96,51,45,0,0,16,13,0,4,0,0,7,7,18,2,7,13,3,6
21,80,UNIDAD DE INVESTIGACIÓN SAN GABRIEL CHILAC,4,2,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
21,81,UNIDAD DE INVESTIGACIÓN CIUDAD SERDÁN,21,11,10,0,0,5,3,0,0,0,0,0,2,4,1,0,3,2,1
21,82,UNIDAD DE INVESTIGACIÓN PALMAR DE BRAVO,7,5,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,0
21,83,UNIDAD DE INVESTIGACIÓN TEPANCO DE LÓPEZ,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
21,84,UNIDAD DE INVESTIGACIÓN ARCO ALTEPEXI,3,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
21,85,UNIDAD DE INVESTIGACIÓN TECAMACHALCO,32,19,13,0,0,0,4,0,0,0,0,4,1,13,2,1,5,1,1
21,86,UNIDAD DE INVESTIGACIÓN AJALPAN,10,7,3,0,0,2,1,0,0,0,0,0,0,4,0,0,1,1,1
21,87,UNIDAD DE INVESTIGACIÓN ZOQUITLÁN,4,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
21,88,UNIDAD DE INVESTIGACIÓN TLACOTEPEC DE BENITO JUÁREZ,5,4,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0
21,89,UNIDAD DE INVESTIGACIÓN SANTIAGO MIAHUATLÁN,5,3,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1
21,90,UNIDAD DE INVESTIGACIÓN TEPEXI DE RODRÍGUEZ,10,5,5,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,2
21,91,UNIDAD DE INVESTIGACIÓN TEPATLAXCO DE HIDALGO,8,5,3,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,1
21,92,UNIDAD DE INVESTIGACIÓN TLAHUAPAN,8,5,3,0,0,0,1,0,0,0,0,0,0,4,1,0,1,1,0
21,93,UNIDAD DE INVESTIGACIÓN LOS REYES DE JUÁREZ,8,7,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,0
21,94,UNIDAD DE INVESTIGACIÓN SAN JOSÉ CHIAPA,7,4,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1
21,95,UNIDAD DE INVESTIGACIÓN CALPAN,8,4,4,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0
21,96,UNIDAD DE INVESTIGACIÓN TLALTENANGO,8,6,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,0
21,97,UNIDAD DE INVESTIGACIÓN ACATZINGO,5,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
21,98,UNIDAD DE INVESTIGACIÓN ACAJETE,6,4,2,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1
21,99,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS CONTRA EL ORDEN CONSTITUCIONAL Y LA SEGURIDAD DEL ESTADO; CONTRA LA SEGURIDAD PÚBLICA; CONTRA LA SEGURIDAD DE LOS MEDIOS DE TRANSPORTE Y DE LAS VÍAS DE COMUNICACIÓN Y VIOLACIÓN DE CORRESPONDENCIA; CONTRA LA SEGURIDAD COLECTIVA; CONTRA LA AUTORIDAD Y EL DELITO DE ATAQUES PELIGROSOS. REGIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,100,"UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS DE VIOLACIÓN DE SECRETOS; DE RESPONSABILIDAD PROFESIONAL; DE DELITOS DE FALSEDAD, Y DELITOS POR INFRACCIONES A LAS LEYES Y REGLAMENTOS SOBRE INHUMACIONES Y EXHUMACIONES. REGIONAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,101,"UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS CONTRA LA PAZ, LA SEGURIDAD Y LAS GARANTÍAS DE LAS PERSONAS. REGIONAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,102,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS CONTRA LA VIDA Y LA INTEGRIDAD CORPORAL. REGIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,103,"UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS DE ABUSO DE CONFIANZA, FRAUDE, DESPOJO, DAÑO EN PROPIEDAD AJENA, ROBO DE GANADO, ROBO DE MAQUINARIA E IMPLEMENTOS DIVERSOS. REGIONAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,104,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS AMBIENTALES. REGIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,105,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS INFORMÁTICOS. REGIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS CONTRA LOS ANIMALES. REGIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,107,UNIDAD DE INVESTIGACIÓN DE DELITOS RELACIONADOS CON PERSONAS DESAPARECIDAS,65,31,34,0,0,4,9,1,1,0,0,1,4,21,13,2,7,2,0
21,108,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE SECUESTRO,11,4,7,0,0,3,6,0,0,0,0,0,0,0,0,0,1,1,0
21,109,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE EXTORSIÓN,11,6,5,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0
21,110,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN EN PRIVACIÓN ILEGAL DE LA LIBERTAD,10,6,4,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1
21,111,UNIDAD DE INVESTIGACIÓN DE HECHOS DE CORRUPCIÓN EN EL ÁMBITO ESTATAL,16,5,11,0,0,5,9,0,0,0,0,0,0,0,0,0,1,0,1
21,112,UNIDAD DE INVESTIGACIÓN DE HECHOS DE CORRUPCIÓN EN EL ÁMBITO MUNICIPAL,12,5,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,1
21,113,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS ELECTORALES,38,23,15,0,0,3,1,1,1,0,0,0,0,8,5,5,5,6,3
21,114,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE ROBO DE VEHÍCULOS,10,9,1,0,0,5,0,0,1,0,0,3,0,0,0,0,0,1,0
21,115,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE ROBO DE VEHÍCULOS CON MERCANCÍA,4,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
21,116,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE ROBO A COMERCIO,5,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
21,117,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE ROBO A CASA HABITACIÓN,7,2,5,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1
21,118,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE ROBO A TRANSEÚNTE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,119,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE NARCOMENUDEO,10,6,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
21,120,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE FEMINICIDIOS,26,11,15,0,0,4,6,0,0,0,0,0,0,7,5,0,2,0,2
21,121,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS SEXUALES Y CIBERACOSO,48,18,30,0,0,3,13,1,4,0,0,0,2,12,8,2,2,0,1
21,122,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS CONTRA LA FAMILIA,60,22,38,0,0,10,22,2,3,0,0,0,0,7,5,3,7,0,1
21,123,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS DE ABANDONO DE PERSONAS E INCUMPLIMIENTO DE OBLIGACIÓN ALIMENTARIA,9,6,3,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0
21,124,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE TRATA DE PERSONAS,23,11,12,0,0,3,2,0,0,0,0,0,0,8,9,0,1,0,0
21,125,UNIDAD ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS COMETIDOS POR SERVIDORES PÚBLICOS DE LA FISCALÍA GENERAL,15,8,7,0,0,1,2,0,0,0,0,0,0,7,5,0,0,0,0
21,126,UNIDAD ESPECIALIZADA DE INVESTIGACIÓN DE DELITOS CONTRA LA VIDA Y LA INTEGRIDAD CORPORAL.,18,8,10,0,0,4,2,0,0,0,0,1,4,0,0,3,4,0,0
21,999,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,
22,1,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN LA INVESTIGACIÓN DE HOMICIDIOS,44,32,12,5,4,0,0,4,5,0,0,0,0,23,2,0,1,NA,NA
22,2,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN DELITOS PATRIMONIALES,38,29,9,2,1,0,0,0,6,0,0,0,0,27,2,0,0,NA,NA
22,3,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN COMBATE AL SECUESTRO,19,13,6,2,0,0,0,1,3,0,0,0,0,10,3,0,0,NA,NA
22,4,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN LA INVESTIGACIÓN DE DELITOS SEXUALES Y VIOLENCIA FAMILIAR,64,13,51,0,16,0,0,1,23,0,0,1,6,11,5,0,1,NA,NA
22,5,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN LA INVESTIGACIÓN DE DELITOS COMETIDOS POR SERVIDORES PÚBLICOS,29,18,11,0,3,0,0,1,6,0,0,0,0,17,2,0,0,NA,NA
22,6,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN JUSTICIA PARA ADOLESCENTES,23,12,11,0,5,0,0,0,3,0,0,0,0,12,3,0,0,NA,NA
22,7,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN LA INVESTIGACIÓN DE DELITOS DE NARCOMENUDEO,26,18,8,4,2,0,0,0,5,0,0,0,0,14,1,0,0,NA,NA
22,8,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN LA INVESTIGACIÓN DE DELITOS ELECTORALES,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
22,9,FISCALÍA ESPECIALIZADA EN DESAPARICIÓN FORZADA Y LA COMETIDA POR PARTICULARES,33,23,10,3,1,0,0,4,6,0,0,0,0,13,1,3,2,NA,NA
22,10,FISCALÍA ESPECIALIZADA EN LA INVESTIGACIÓN Y PERSECUCIÓN DEL DELITO DE FEMINICIDIO,9,0,9,0,1,0,0,0,3,0,0,0,0,0,5,0,0,NA,NA
22,11,FISCALÍA ESPECIALIZADA EN LA INVESTIGACIÓN Y PERSECUCIÓN DE DELITOS DE TRATA DE PERSONAS,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA
22,12,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN LA ATENCIÓN DE DELITOS COMETIDOS EN LA UNIDAD MÉDICA DE AISLAMIENTO UMA1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
22,13,UNIDAD DEL SISTEMA TRADICIONAL EN QUERÉTARO,18,13,5,1,2,0,0,1,3,0,0,0,0,11,0,0,0,NA,NA
22,14,"UNIDAD DE ACUSACIÓN NÚMERO 3, ESPECIALIZADA EN DELITOS COMUNES CON DETENIDO",43,25,18,3,1,0,0,0,6,0,0,7,7,14,2,1,2,NA,NA
22,15,"UNIDAD DE ACUSACIÓN NÚMERO 5, ESPECIALIZADA EN DELITOS COMUNES CON DETENIDO",42,26,16,4,5,0,0,3,7,0,0,2,2,17,2,0,0,NA,NA
22,16,"UNIDAD DE ACUSACIÓN NÚMERO 6, ESPECIALIZADA EN DELITOS COMUNES CON DETENIDO",7,3,4,1,1,0,0,1,1,0,0,1,2,0,0,0,0,NA,NA
22,17,UNIDAD DE ACUSACIÓN EN SAN JUAN DEL RÍO,53,33,20,5,6,0,0,4,11,0,0,0,0,24,2,0,1,NA,NA
22,18,UNIDAD DE ACUSACIÓN EN AMEALCO DE BONFIL,14,11,3,0,1,0,0,1,1,0,0,1,0,9,0,0,1,NA,NA
22,19,UNIDAD DE ACUSACIÓN EN CADEREYTA DE MONTES,21,14,7,2,1,0,0,1,2,0,0,0,2,11,1,0,1,NA,NA
22,20,UNIDAD DE ACUSACIÓN EN TOLIMAN,10,6,4,0,1,0,0,0,2,0,0,1,0,5,1,0,0,NA,NA
22,21,UNIDAD DE ACUSACIÓN EN JALPAN DE SERRA,18,17,1,1,0,0,0,1,0,0,0,3,0,11,0,1,1,NA,NA
22,22,UNIDAD DE ACUSACIÓN ESPECIALIZADA EN DEVOLUCIÓN DE VEHÍCULOS ROBADOS Y RECUPERADOS,25,19,6,1,0,0,0,0,4,0,0,0,0,18,1,0,1,NA,NA
22,23,UNIDAD DE INVESTIGACIÓN 2,62,27,35,1,17,0,0,9,13,0,0,0,0,16,3,1,2,NA,NA
22,24,UNIDAD DE INVESTIGACIÓN 3,25,6,19,2,8,0,0,4,9,0,0,0,0,0,0,0,2,NA,NA
22,25,UNIDAD DE INVESTIGACIÓN 5,27,10,17,2,8,0,0,8,7,0,0,0,0,0,0,0,2,NA,NA
22,26,UNIDAD DE INVESTIGACIÓN 7,12,8,4,0,1,0,0,0,2,0,0,0,0,8,0,0,1,NA,NA
22,27,UNIDAD DE DECISORES CENTRALES,27,12,15,3,6,0,0,8,8,0,0,0,0,0,0,1,1,NA,NA
22,28,UNIDAD ADSCRITA A LOS JUZGADOS PENALES,31,17,14,4,9,0,0,6,2,0,0,0,0,6,1,1,2,NA,NA
22,29,UNIDAD ADSCRITA A LOS JUZGADOS CIVILES Y FAMILIARES,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,30,UNIDAD ADSCRITA AL TRIBUNAL SUPERIOR DE JUSTICIA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,31,UNIDAD DE INVESTIGACIÓN SAN JUAN DEL RÍO,21,3,18,1,6,0,0,2,12,0,0,0,0,0,0,0,0,NA,NA
22,32,UNIDAD REGIONAL ADSCRITA A LOS JUZGADOS,5,1,4,0,2,0,0,1,2,0,0,0,0,0,0,0,0,NA,NA
22,33,UNIDAD DE INVESTIGACIÓN AMEALCO,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
22,34,UNIDAD DE INVESTIGACIÓN ITINERANTE AMEALCO,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
22,35,UNIDAD ADSCRITA A LOS JUZGADOS MIXTOS AMEALCO,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
22,36,UNIDAD DE INVESTIGACIÓN HUIMILPAN,10,7,3,0,1,0,0,0,1,0,0,0,0,7,0,0,1,NA,NA
22,37,UNIDAD DE INVESTIGACIÓN PEDRO ESCOBEDO,12,8,4,0,1,0,0,0,2,0,0,0,0,8,0,0,1,NA,NA
22,38,UNIDAD DE INVESTIGACIÓN TEQUISQUIAPAN,13,10,3,0,1,0,0,1,1,0,0,0,0,9,0,0,1,NA,NA
22,39,UNIDAD DE INVESTIGACIÓN CADEREYTA,3,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA
22,40,UNIDAD DE INVESTIGACIÓN ITINERANTE CADEREYTA,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
22,41,UNIDAD ADSCRITA A LOS JUZGADOS MIXTOS DE CADEREYTA Y TOLIMAN,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
22,42,UNIDAD DE INVESTIGACIÓN TOLIMAN,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
22,43,UNIDAD DE INVESTIGACIÓN COLÓN,11,8,3,0,1,0,0,0,1,0,0,0,0,8,0,0,1,NA,NA
22,44,UNIDAD DE INVESTIGACIÓN JALPAN,3,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA
22,45,UNIDAD DE INVESTIGACIÓN ITINERANTE JALPAN,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA
22,46,FISCALÍA ANTICORRUPCIÓN,15,13,2,0,0,0,0,0,0,0,0,4,1,9,1,0,0,NA,NA
22,999,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,
23,1,AGENCIA DEL MINISTERIO PÚBLICO SECTOR II,4,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
23,2,AGENCIA DEL MINISTERIO PÚBLICO DE PUCTÉ,17,7,10,1,0,0,0,1,0,0,0,0,0,5,10,0,0,0,0
23,3,AGENCIA DEL MINISTERIO PÚBLICO DE MAHAHUAL,13,8,5,2,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
23,4,AGENCIA DEL MINISTERIO PÚBLICO DE CALDERITAS,10,8,2,0,1,0,0,3,1,0,0,0,0,5,0,0,0,0,0
23,5,AGENCIA DEL MINISTERIO PÚBLICO DE NICOLÁS BRAVO,57,31,26,3,4,0,0,4,3,0,0,5,4,18,12,1,3,0,0
23,6,AGENCIA DEL MINISTERIO PÚBLICO DE BACALAR,30,12,18,1,2,0,0,5,8,0,0,1,1,5,6,0,1,0,0
23,7,AGENCIA DEL MINISTERIO PUBLICO  JOSE MARIA MORELOS,41,22,19,4,0,0,0,3,6,0,0,3,3,12,9,0,1,0,0
23,8,"AGENCIA DEL MINISTERIO PÚBLICO ESPECIALIZADA A ROBO AL COMERCIO, ZONA UNO.",14,8,6,1,1,0,0,2,2,0,0,0,0,5,3,0,0,0,0
23,9,AGENCIA MINISTERIO PÚBLICO ZONA HOTELERA,8,6,2,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
23,10,EDIFICIO CENTRAL DEL MINISTERIO PÚBLICO,356,161,195,55,96,0,0,40,71,3,0,28,19,29,4,5,4,1,1
23,11,AGENCIA DEL MINISTERIO PÚBLICO DE LEONA VICARIO,9,6,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0
23,12,AGENCIA DEL MINISTERIO PÚBLICO DE PUERTO MORELOS,64,44,20,0,0,0,0,5,8,0,0,2,0,37,12,0,0,0,0
23,13,AGENCIA MINISTERIO PÚBLICO DE TULUM,90,61,29,5,1,0,0,4,7,0,0,8,9,44,12,0,0,0,0
23,14,AGENCIA MINISTERIO PUBLICO DE KANTUNILKÍN,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
23,15,AGENCIA DEL MINISTERIO PÚBLICO NUEVO XCAN,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
23,16,AGENCIA DEL MINISTERIO PÚBLICO EN HOLBOX,5,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
23,17,AGENCIA MINISTERIO PUBLICO DE COZUMEL,96,42,54,4,4,0,0,4,8,0,1,10,37,21,2,3,2,0,0
23,18,AGENCIA DEL MINISTERIO PÚBLICO ZONA CONTINENTAL,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
23,19,FÍSCALÍA GENERAL,89,53,36,1,3,0,0,1,5,0,0,4,15,47,13,0,0,0,0
23,20,"FISCALÍA ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO, ZONA DOS.",76,54,22,0,1,0,0,6,9,0,0,2,0,46,12,0,0,0,0
23,21,FISCALÍA ESPECIALIZADA EN DELITOS COMETIDOS EN CONTRA DE MIGRANTES,13,6,7,1,2,0,0,0,1,0,0,0,0,5,4,0,0,0,0
23,22,"VICE-FISCALÍA,  ZONA CENTRO",152,90,62,7,4,0,0,8,19,2,0,18,15,48,15,7,9,0,0
23,23,"VICE FISCALÍA, ZONA UNO",75,58,17,4,4,0,0,8,13,0,0,0,0,45,0,1,0,0,0
23,24,"FÍSCALIA ESPECIALIZADA EN INVESTIGACIÓN DE DELITOS CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO, ZONA UNO",43,31,12,3,2,0,0,4,6,0,0,8,1,16,3,0,0,0,0
23,25,"FISCALÍA ESPECIALIZADA PARA LA ATENCIÓN DE DELITOS CONTRA LA MUJER Y POR RAZONES DE GÉNERO, ZONA UNO",136,86,50,63,14,0,0,5,24,1,0,2,5,15,7,0,0,0,0
23,26,VICE-FISCALÍA ASUNTOS INTERNOS,27,17,10,1,1,0,0,1,2,0,0,3,1,12,6,0,0,0,0
23,999,NO ESPECIFICADO,,,,,,,,,,,,,,,,,,,
24,1,DELEGACIÓN I (AHUALULCO),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,DELEGACIÓN I (MEXQUITC DE CARMONA),2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24,3,DELEGACION I (SAN LUIS POTOSI),18,3,15,0,0,1,1,0,0,0,0,0,0,0,0,2,12,0,2
24,4,DELEGACIÓN I (VILLA DE ARRIAGA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,DELEGACION I (VILLA DE POZOS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,DELEGACIÓN II (MATEHUALA),27,14,13,0,0,7,9,0,0,0,0,5,0,0,0,1,2,1,2
24,7,DELEGACIÓN III (CEDRAL),15,4,11,0,0,1,0,0,0,0,0,0,0,0,0,3,10,0,1
24,8,DELEGACIÓN IV (CUIDAD FERNANDEZ),1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,9,DELEGACIÓN IV (RIO VERDE),16,5,11,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,9
24,10,DELEGACIÓN IV (SAN CIRO DE ACOSTA),5,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
24,11,DELEGACIÓN V (CARDENAS),15,8,7,0,0,5,3,0,0,0,0,0,0,0,0,1,2,2,2
24,12,DELEGACIÓN V (RAYÓN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,DELEGACIÓN V (SANTA CATARINA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,DELEGACIÓN VI ( CUIDAD DEL MAIZ),8,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1
24,15,DELEGACIÓN VI ( EL NARANJO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,16,DELEGACIÓN VI ( TAMASOPO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,17,DELEGACIÓN VII (CUIDAD VALLES),59,20,39,0,0,9,5,0,0,0,0,0,0,0,0,10,28,1,6
24,18,DELEGACION VII (TAMUIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,19,DELEGACION VII (ÉBANO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,20,DELEGACIÓN VIII (COXCATLÁN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,21,DELEGACIÓN VIII (HUEHUETLÁN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,22,DELEGACIÓN VIII (TANCANHUITZ),42,19,23,0,0,0,0,0,0,0,0,0,0,0,1,9,21,10,1
24,23,DELEGACIÓN IX (XILITLA),5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
24,24,DELEGACIÓN IX (AXTLA DE TERRAZAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,DELEGACIÓN IX (AQUISMÓN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,26,DELEGACION X (SAN ANTONIO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,27,DELEGACIÓN X (TAMPAMOLÓN CORONA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,DELEGACIÓN X (TALANJAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,DELEGACIÓN X (SAN VICENTE TANCUAYALAB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,30,DELEGACIÓN X (TANQUÍAN DE ESCOBEDO),5,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
24,31,DELEGACIÓN XI (MATLAPA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,32,DELEGACIÓN XI (SAN MARTIN CHALCHICUAUTLA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,33,DELEGACIÓN XI (TAMAZUNCHALE),32,8,24,0,0,3,7,0,0,0,0,0,0,0,0,2,7,3,10
24,34,DELEGACIÓN XI (TAMPACÁN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,35,DELEGACIÓN XII (CERRITOS),8,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0
24,36,DELEGACIÓN XII (SAN NICOLAS TOLENTINO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,37,DELEGACIÓN XII (VILLA JUAREZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,38,DELEGACIÓN XIII (GUADALCAZAR),8,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0
24,39,DELEGACIÓN XIII (VILLA DE ARISTA),2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24,40,DELEGACIÓN XIV ( CHARCAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,41,DELEGACIÓN XIV(VENADO),7,3,4,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0
24,42,DELEGACIÓN XIV (MOCTEZUMA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,43,DELEGACIÓN XV (SALINAS DE HIDALGO),3,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
24,44,DELEGACIÓN XV (VILLA DE RAMOS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,45,DELEGACIÓN XVI (SANTA MARÍA DEL RÍO),8,2,6,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0
